bookingID,label
1494648619074,0
584115552365,0
42949673082,0
111669149793,0
8589934641,0
1228360646793,0
1108101562441,0
858993459308,0
850403524739,1
128849018897,0
1331439861838,1
360777252954,0
1589137899520,0
197568495616,0
438086664240,0
601295421575,1
1005022347282,0
1494648619075,0
695784702014,0
1331439861858,1
1529008357526,0
1657857376425,0
1348619730947,0
171798691993,0
919123001384,0
790273982515,1
790273982625,1
953482739721,0
987842478225,1
1262720385157,1
704374636577,0
111669149870,1
678604832818,0
1623497637968,1
764504178761,0
1357209665661,0
1125281431552,1
1477468749899,1
1640677507076,1
1623497638034,0
240518168593,0
1425929142337,0
1219770712163,1
670014898337,0
566935683113,0
1477468749994,0
1108101562499,1
1297080123484,1
77309411464,1
1005022347301,0
1640677507127,1
601295421455,0
317827580047,0
1047972020406,1
8589934754,0
1194000908452,0
1451698946168,0
34359738529,0
1632087572629,1
17179869262,1
34359738436,0
455266533540,0
816043786371,0
1099511627954,1
1494648619153,0
60129542258,0
412316860586,0
1425929142300,0
687194767372,0
1400159338650,1
1065151889417,0
695784702091,0
85899345944,0
8589934627,0
541165879382,0
884763263129,0
120259084303,0
146028888116,1
1563368095764,0
541165879373,0
17179869363,1
893353197695,0
927712935975,0
1228360646678,0
498216206480,1
85,0
1563368095779,0
1322849927241,0
730144440389,0
386547056721,0
592705486923,0
1168231104606,0
910533066752,0
592705486949,0
85899346077,0
68719476758,0
1709396983906,1
403726925908,0
1288490188869,0
489626271762,0
25769803787,0
1477468749860,0
1520418422865,0
1211180777575,0
214748364879,0
867583393888,0
1425929142352,0
1168231104521,0
317827579979,0
335007449191,0
824633720893,0
962072674350,0
326417514500,0
438086664303,1
1589137899536,0
1065151889432,0
1125281431654,0
1623497637889,0
927712936068,0
867583393851,0
644245094561,0
712964571267,0
1176821039139,0
755914244212,0
1675037245518,0
1623497638035,1
1125281431738,0
1288490188962,1
1228360646682,0
1211180777523,1
1348619731035,0
919123001470,0
8589934673,0
919123001418,0
317827579952,0
1382979469484,0
154618822784,1
1623497637998,0
970662608969,0
1090921693310,0
1159641170044,1
738734375017,1
1159641170033,0
1082331758598,0
584115552337,0
558345748521,1
1176821039149,0
910533066875,0
1142461300856,0
1331439861896,1
764504178745,0
721554505798,0
214748364900,1
1511828488202,0
747324309622,0
309237645462,0
506806140947,0
798863917112,0
1322849927213,0
1408749273133,0
850403524737,0
1571958030503,0
206158430359,0
1030792151043,0
1288490188861,0
1116691497025,0
1649267441773,0
1529008357564,0
137438953601,0
1683627180168,0
1365799600212,0
103079215153,0
515396075546,0
188978561114,1
77309411456,0
695784702081,0
841813590165,1
833223655434,0
1451698946080,0
609885356044,0
1434519076890,0
8589934681,0
1443109011481,0
1683627180119,0
1030792151161,0
927712936077,0
1125281431673,0
309237645363,0
377957122188,0
206158430325,1
171798691974,0
901943132290,0
1065151889443,0
197568495808,0
472446402605,0
1090921693267,0
1520418422955,0
635655159914,1
506806140982,0
1013612281973,0
111669149804,0
1451698946131,0
747324309580,0
1065151889530,0
163208757350,0
893353197669,0
1116691497052,0
747324309546,0
584115552355,0
1683627180149,0
446676598847,0
1331439861828,0
240518168730,0
94489280591,0
68719476768,0
627065225356,0
1700807049364,1
1357209665583,0
1649267441667,0
1417339207712,0
163208757335,0
1211180777476,0
1417339207759,0
463856468122,0
317827579975,0
1254130450460,0
927712936046,0
592705486999,0
1176821039146,0
214748364956,1
515396075572,0
893353197604,0
472446402737,1
1176821039244,0
377957122064,0
1005022347309,1
1529008357488,0
51539607588,0
618475290695,0
1099511627814,0
1425929142292,0
1288490188827,0
816043786281,0
498216206449,0
773094113326,0
412316860525,0
188978561189,0
146028888166,0
936302870543,1
240518168601,0
618475290677,0
1666447310869,0
1073741824062,0
721554505889,1
180388626493,0
438086664301,0
1030792151181,0
1374389534786,0
146028888211,0
1666447310916,0
1434519077024,0
1468878815333,0
1700807049261,0
1125281431584,0
120259084430,0
850403524662,0
249108103231,0
103079215144,0
962072674446,0
1194000908290,1
1589137899621,0
1606317768752,0
249108103190,0
747324309664,1
1142461300783,0
721554505890,0
1666447310943,1
1005022347414,0
1331439861762,0
1090921693216,0
1331439861816,0
601295421546,0
876173328426,0
738734375084,1
644245094484,0
1211180777537,0
1314259992582,1
1460288880651,0
652835029053,0
171798691841,1
1666447310931,0
1159641170005,0
601295421473,1
197568495685,0
506806140951,0
558345748567,1
60129542229,0
1589137899688,0
1597727834130,0
1675037245477,0
1133871366184,1
1554778161250,0
1597727834214,0
1408749273207,1
395136991318,0
463856468046,0
231928234140,0
223338299402,1
1675037245568,0
420906795173,1
627065225262,1
1443109011595,0
240518168649,1
635655159971,0
1082331758674,0
652835029106,0
101,1
1571958030418,0
188978561104,0
841813590016,0
1417339207787,0
1305670058148,0
644245094471,0
120259084447,1
661424963720,0
25769803924,1
1391569403947,0
223338299498,1
1322849927306,0
1477468749877,0
635655159847,0
1151051235413,1
566935683191,0
197568495770,1
25769803819,0
755914244105,0
317827579963,0
712964571195,0
1571958030442,0
180388626609,0
618475290729,0
1400159338624,1
1365799600219,0
1657857376333,0
472446402709,0
652835029002,0
704374636622,1
876173328496,0
171798691855,0
1219770712106,1
85899345963,0
773094113290,0
1005022347344,0
498216206467,1
89,0
154618822660,0
1005022347294,0
944892805274,1
420906795074,0
206158430257,0
395136991309,0
1314259992735,0
446676598826,0
816043786266,0
721554505867,0
188978561125,1
240518168636,0
386547056693,0
798863917138,0
558345748593,0
1254130450495,0
953482739879,0
996432412791,0
1322849927279,0
257698037763,0
111669149897,0
1606317768866,0
1176821039193,0
377957122139,0
1133871366269,0
257698037776,0
627065225358,0
987842478152,1
171798691867,0
51539607723,0
120259084458,0
137438953584,0
1443109011547,0
1571958030409,0
541165879404,1
661424963610,1
188978561138,0
506806141075,0
489626271874,1
481036337271,0
1013612281871,0
1374389534753,1
1451698946056,0
987842478164,0
1443109011480,0
1666447310998,1
1546188226685,1
1408749273146,1
1683627180138,0
695784702028,0
584115552345,1
592705486905,0
94489280629,0
695784702012,0
1425929142320,0
1511828488218,0
214748364951,0
773094113372,0
816043786276,1
841813590023,1
670014898221,0
1030792151162,0
283467841677,0
1529008357401,0
996432412714,0
34359738423,0
1683627180033,0
1228360646780,0
1125281431672,0
154618822702,1
807453851803,0
429496729698,0
137438953611,0
1357209665713,0
695784702093,0
1425929142406,0
944892805251,1
1434519076917,0
1571958030444,0
446676598900,0
1589137899645,0
652835029018,0
63,1
1657857376329,0
927712936059,0
197568495707,0
60129542205,0
111669149806,0
1314259992590,0
240518168743,0
283467841549,0
420906795102,1
1005022347332,0
77309411352,0
670014898315,0
1288490188914,1
481036337257,1
884763263058,0
1022202216560,0
858993459316,1
1391569403916,0
1348619731098,0
1073741824102,0
481036337179,0
927712935945,0
171798691857,0
463856468045,1
730144440349,0
1348619731007,0
1700807049370,0
8589934638,0
773094113439,1
60129542275,0
283467841675,1
1331439861790,0
1632087572523,1
773094113414,1
1305670058051,0
1675037245525,0
747324309543,0
506806141095,0
326417514589,0
824633720999,0
85899345967,0
206158430280,1
489626271849,1
1408749273175,1
335007449239,0
618475290721,0
8589934612,0
1571958030372,0
489626271876,1
661424963688,1
618475290659,0
498216206444,1
979252543495,0
936302870554,0
1133871366210,1
558345748528,0
747324309581,1
670014898296,0
1606317768759,1
257698037888,1
1546188226687,1
910533066755,0
773094113405,0
188978561177,0
635655159960,0
1511828488305,0
1571958030435,0
369367187614,0
627065225267,0
162,0
283467841669,0
395136991398,0
1305670058126,0
360777252905,0
386547056767,0
68719476751,0
575525617747,0
1486058684553,0
962072674317,1
1340029796488,0
94489280566,0
884763263121,0
1597727834227,0
249108103346,0
1554778161221,0
1632087572635,1
1563368095754,0
515396075548,0
1597727834235,0
1365799600231,1
120259084340,0
360777253039,0
352187318427,0
1116691496982,0
300647710832,0
360777252931,0
309237645450,0
962072674468,0
188978561147,1
1047972020382,1
463856468042,0
841813590047,0
721554505817,0
1434519076895,0
1314259992729,0
1151051235515,1
1056561954870,1
1520418422829,1
2,1
1494648619045,0
1382979469346,0
1082331758659,0
678604832804,0
575525617707,0
8589934611,0
850403524740,0
816043786385,0
1168231104522,0
670014898179,0
1305670058010,0
489626271802,0
377957122219,0
1125281431714,1
60129542188,1
695784702117,0
146028888233,0
352187318398,0
395136991393,0
386547056705,0
1228360646836,1
678604832860,0
747324309584,0
1649267441801,0
1511828488266,0
1168231104588,0
1168231104546,0
1511828488215,0
8589934739,1
1477468749847,1
498216206370,0
1649267441683,0
1563368095915,1
1133871366305,1
1176821039251,1
1657857376404,0
798863917148,0
807453851811,0
1082331758628,0
919123001422,0
68719476796,0
1099511627915,0
420906795049,0
1322849927336,0
1288490188843,1
1382979469446,0
300647710809,0
249108103303,1
60129542228,0
919123001439,1
1013612281989,0
120259084305,0
1348619731005,0
1554778161161,0
352187318383,0
764504178693,0
858993459294,0
249108103356,0
1657857376304,0
566935683173,0
1022202216519,0
601295421534,0
1632087572573,1
395136991287,0
1005022347285,0
953482739856,0
704374636549,0
1331439861900,0
386547056655,0
1666447310954,0
34359738373,1
506806140967,0
1460288880761,0
1675037245544,1
446676598833,0
816043786355,1
1340029796364,0
25769803859,0
335007449089,1
343597383819,0
1073741824033,1
1185410973838,0
721554505741,0
738734375069,1
17179869223,1
1597727834248,0
403726925887,0
360777252887,0
1254130450562,1
1683627180104,0
884763263108,1
730144440357,0
1194000908380,0
506806140963,1
223338299476,1
1297080123500,1
1382979469344,0
558345748547,0
670014898325,1
1168231104540,0
120259084418,0
1675037245504,0
8589934762,0
197568495631,0
936302870556,0
1151051235401,1
816043786280,0
979252543586,0
1675037245551,0
979252543575,1
463856468126,1
644245094442,0
970662608958,0
953482739762,0
137438953613,0
1065151889464,1
188978561070,0
833223655498,0
1030792151182,0
721554505755,1
592705486899,0
171798692007,0
111669149829,0
1125281431663,0
1529008357456,0
1417339207839,0
1305670058054,0
1477468749940,0
1056561954982,1
1434519077002,0
1477468749946,0
601295421595,1
1623497637893,1
335007449133,0
833223655582,0
841813590057,0
103079215172,0
515396075584,0
618475290676,0
1159641169996,0
1554778161310,0
515396075619,0
876173328546,0
1116691497103,1
558345748584,0
1417339207714,0
601295421559,1
42949673097,0
953482739735,0
446676598875,0
996432412722,0
1202590842974,1
962072674429,0
652835029073,0
1520418422916,0
1614907703351,1
1382979469441,1
1546188226683,1
566935683235,0
85899345954,1
1649267441685,0
1571958030347,0
154618822822,0
867583393858,0
893353197710,0
137438953561,0
68719476812,1
1314259992661,0
1116691496992,0
377957122169,0
1597727834129,0
1322849927263,0
1254130450445,0
919123001392,1
1632087572622,1
231928234102,0
25769803778,0
292057776197,0
592705486919,0
249108103271,0
1400159338551,1
1305670058087,0
747324309517,0
1434519076927,0
652835029058,0
798863917081,0
240518168742,0
25769803786,0
326417514646,0
790273982494,1
1065151889546,0
970662608915,1
901943132254,0
1468878815345,0
120259084378,1
1657857376412,0
163208757313,0
601295421479,0
670014898356,0
661424963726,0
1159641169997,0
300647710847,0
601295421610,0
927712936102,0
335007449202,0
249108103304,0
360777252891,0
137438953583,0
103079215129,0
326417514630,1
996432412739,0
1185410973754,0
403726925848,0
1365799600264,1
755914244188,0
807453851773,0
94489280541,0
25769803876,0
143,0
103079215134,0
721554505872,1
1511828488312,1
171798691956,0
1460288880752,0
60129542149,0
1168231104565,0
773094113369,0
1065151889588,1
575525617721,0
489626271794,1
730144440374,0
103079215227,0
541165879377,1
1133871366162,0
1451698946188,0
816043786342,1
120259084354,1
438086664312,0
1125281431697,0
1073741824115,0
618475290766,1
1382979469438,0
309237645386,0
154618822693,0
919123001507,0
858993459248,0
1108101562468,0
858993459203,0
876173328503,0
1503238553619,0
1322849927326,0
1073741824103,1
670014898372,0
146028888114,1
360777252884,1
120259084399,0
893353197682,0
970662608921,0
1520418422887,0
1511828488211,1
51539607644,0
498216206423,0
601295421542,0
343597383797,1
223338299560,0
652835029061,0
1486058684539,0
489626271767,0
188978561031,0
833223655500,0
601295421521,0
1322849927203,0
231928234136,1
1108101562495,0
506806141046,0
1125281431606,1
592705486922,0
1374389534727,0
1529008357425,0
678604832795,0
747324309536,0
1228360646800,1
670014898235,0
429496729721,0
498216206470,0
798863917130,0
1683627180097,0
1288490188970,0
1700807049249,0
386547056747,0
1606317768768,0
1382979469401,0
1443109011525,0
206158430348,0
1391569404001,0
498216206396,0
919123001410,0
1142461300840,0
833223655437,1
730144440325,0
369367187601,0
481036337274,1
1254130450500,0
1236950581268,1
214748364843,0
249108103340,0
618475290792,1
249108103351,0
51539607639,0
962072674405,0
747324309569,1
773094113362,0
609885356077,0
1288490188981,0
180388626445,0
1434519076869,0
1322849927285,1
635655159932,0
901943132327,0
309237645459,0
481036337198,0
1271310319683,1
1194000908479,1
1357209665585,0
60129542164,1
996432412814,0
1554778161258,0
472446402747,0
1417339207694,0
171798691917,0
1151051235513,1
42949673117,0
1065151889474,0
747324309506,0
197568495796,0
1073741824011,0
326417514645,0
541165879344,0
584115552376,0
1254130450521,0
644245094463,0
670014898330,0
214748364958,0
420906795027,0
168,0
1589137899677,0
987842478254,1
850403524715,0
515396075675,0
575525617810,0
833223655483,0
962072674409,0
1520418422897,1
1546188226596,1
94489280592,0
171798691947,1
575525617774,0
1443109011502,0
1176821039256,0
1675037245450,0
498216206447,0
343597383773,1
1443109011618,1
1529008357447,0
1159641170041,0
154618822762,0
257698037802,0
704374636574,0
953482739861,0
773094113311,0
549755814006,0
1099511627844,0
1597727834275,0
1675037245547,0
1451698946205,0
1468878815394,0
1013612281870,0
472446402626,0
1305670058092,1
1185410973787,0
1700807049225,0
833223655535,0
953482739848,0
1340029796517,1
712964571265,0
1090921693321,0
1090921693188,0
163208757315,1
1305670058125,1
1425929142432,0
755914244233,0
601295421585,0
377957122151,0
283467841687,1
773094113392,0
1013612281965,1
326417514507,0
292057776188,1
506806141043,1
1082331758739,0
644245094522,0
1657857376263,1
558345748622,0
412316860529,1
618475290639,0
1133871366281,0
1322849927193,0
721554505803,1
515396075684,1
1503238553663,0
962072674442,0
1494648619208,1
867583393822,0
1675037245448,0
1606317768757,0
1176821039180,1
1194000908327,0
1065151889565,0
360777252907,1
214748364913,0
1666447310921,0
627065225297,0
463856468039,0
369367187572,0
163208757364,0
412316860467,1
1348619730975,1
566935683142,0
515396075627,1
214748364946,0
1168231104692,0
292057776239,0
1159641170056,1
292057776193,0
412316860455,0
300647710836,1
979252543640,1
1219770712076,1
1168231104613,0
455266533488,0
223338299401,0
936302870624,0
1125281431558,0
1589137899643,1
42949673134,0
1322849927314,1
652835029120,0
506806140973,0
309237645366,0
764504178701,0
1408749273088,1
463856467974,0
996432412808,0
154618822670,0
1322849927219,0
42949673045,0
1142461300823,0
249108103217,0
919123001469,0
987842478137,0
747324309553,0
1056561954950,1
369367187579,0
1468878815382,0
1254130450547,1
188978561159,0
68719476823,0
188978561200,0
1030792151111,0
206158430245,0
927712936070,0
1108101562454,1
876173328396,0
558345748490,1
661424963629,0
1443109011529,1
326417514666,0
429496729740,1
1013612281864,0
747324309650,1
472446402646,0
420906795087,0
738734374994,1
1314259992707,0
1443109011613,0
1597727834176,0
11,0
77309411455,0
515396075536,1
283467841564,1
120259084464,0
1486058684520,0
601295421574,0
257698037780,1
377957122158,0
1391569403965,0
541165879490,0
369367187594,1
472446402645,1
944892805228,1
1340029796480,0
1589137899614,0
1683627180142,0
1142461300750,0
566935683087,0
1202590842963,1
884763263051,0
893353197735,0
919123001483,0
833223655509,0
1168231104679,0
936302870592,0
352187318366,0
867583393874,0
214748364845,0
274877907111,1
1236950581378,1
1374389534805,0
1529008357461,0
773094113423,1
137438953552,0
1125281431675,0
1108101562430,0
1194000908389,0
481036337236,1
953482739873,1
747324309617,0
1348619731059,0
68719476839,1
1116691497086,0
1065151889497,0
1022202216511,0
1546188226616,1
1537598292001,0
8589934757,1
1486058684452,0
695784701983,0
240518168738,0
1151051235357,1
197568495722,0
120259084461,1
188978561144,0
180388626522,0
137438953599,0
1073741824127,1
566935683208,0
910533066821,0
979252543660,1
764504178824,0
816043786340,1
1683627180062,0
1013612281922,1
506806141066,1
1116691497127,0
128849018933,0
1228360646752,0
438086664220,0
412316860475,0
1486058684517,1
1305670058049,0
1537598292115,1
901943132216,0
755914244122,0
335007449249,0
979252543668,1
592705486916,0
1606317768809,0
1529008357400,0
463856468010,0
1451698946049,0
1675037245563,0
249108103334,0
1683627180160,0
1056561954980,1
1494648619068,1
695784702024,0
927712935943,0
1099511627791,0
738734374914,0
644245094579,0
962072674423,0
1262720385148,1
1606317768851,0
1657857376307,0
335007449101,1
300647710808,1
901943132187,0
1486058684485,0
188978561169,0
1228360646746,0
1331439861934,1
1486058684438,0
455266533494,0
163208757340,0
1374389534851,0
463856468128,0
231928234068,0
154618822714,0
1683627180124,0
841813590157,0
377957122207,0
1159641170060,0
300647710878,1
1606317768758,0
1297080123506,1
1047972020383,1
1125281431629,1
94489280583,0
858993459231,1
1589137899540,0
171798691872,0
429496729708,1
68719476808,0
1340029796479,0
34359738526,0
773094113344,0
214748364862,0
1494648619210,0
1571958030465,0
446676598887,0
188978561045,0
1382979469482,0
103079215166,1
1700807049318,0
1159641170004,0
171798691885,1
1245540515876,1
1082331758707,0
575525617732,0
515396075692,1
412316860478,0
798863917238,0
919123001492,1
103079215229,0
403726925981,0
618475290786,0
678604832942,0
1228360646723,0
1623497637961,0
841813590085,0
1125281431668,1
438086664230,0
1425929142413,0
1116691496980,0
25769803920,0
566935683105,0
214748364890,0
558345748525,0
206158430219,0
566935683201,0
1082331758740,0
558345748538,0
386547056763,0
1443109011561,0
94489280617,0
1279900254348,1
919123001485,1
94489280645,0
1211180777585,0
970662608966,0
128849018919,0
1425929142341,0
1700807049359,0
1589137899606,1
438086664223,0
412316860574,0
670014898339,0
901943132164,0
77309411459,1
1125281431569,0
790273982477,1
1408749273211,0
773094113304,0
51539607599,0
575525617840,0
1168231104532,0
146028888156,0
584115552295,1
1288490188851,0
747324309629,0
1133871366225,0
970662608964,0
850403524675,1
498216206364,0
1194000908289,1
34359738388,1
566935683176,0
730144440462,0
111669149846,0
1657857376334,0
1314259992652,0
833223655455,1
154618822672,0
1382979469368,0
489626271878,0
506806141051,0
34359738486,0
420906795170,1
1116691497035,0
1494648619164,1
1228360646846,0
343597383821,1
1425929142326,0
936302870595,0
670014898343,0
1047972020384,1
171798691879,0
644245094567,0
936302870530,1
652835029121,0
1382979469472,1
377957122204,0
1125281431563,0
1159641170028,0
841813590117,1
180388626547,0
901943132249,0
326417514496,1
352187318436,0
901943132280,0
661424963710,0
1700807049344,1
1065151889538,0
34359738534,0
68719476813,0
1185410973738,0
601295421555,0
1133871366244,1
463856468079,0
1365799600164,0
670014898297,0
876173328447,0
180388626533,0
944892805139,1
120259084391,1
1271310319739,1
541165879306,0
721554505812,0
876173328466,1
326417514601,1
807453851691,0
1554778161276,0
111669149857,0
1709396983900,1
1434519077033,0
1013612281883,0
1623497637891,0
1279900254307,1
1666447310900,0
1700807049275,0
85899346022,0
1675037245517,1
1065151889408,0
1219770712223,1
120259084347,0
1125281431565,0
1365799600185,0
592705486894,0
240518168623,0
953482739785,0
360777253034,1
257698037817,1
893353197659,1
146028888144,0
1305670058073,1
884763263007,0
1382979469403,0
1168231104616,0
1228360646811,0
1494648619029,0
180388626500,0
970662608962,0
317827580028,0
283467841624,0
326417514671,0
1340029796425,0
42949673044,0
240518168641,1
790273982502,1
987842478191,0
1211180777574,0
1142461300799,0
841813590124,0
747324309508,0
635655159895,0
1159641170001,0
352187318315,0
730144440447,1
601295421550,0
1657857376332,0
395136991404,0
841813590121,1
85899346048,1
1537598292063,0
1434519077000,0
1305670058030,1
1468878815417,0
893353197719,0
1477468749916,0
94489280671,0
1563368095883,0
867583393838,0
962072674374,0
188978561182,0
1503238553770,1
1116691497034,0
901943132185,0
1477468749947,1
1297080123474,1
652835029034,0
575525617670,0
1563368095780,0
438086664285,0
979252543528,0
455266533456,0
85899345985,0
1254130450449,1
1486058684425,0
661424963721,0
438086664340,0
25769803926,0
1520418422828,1
1030792151068,0
240518168616,1
670014898290,0
678604832837,0
1589137899630,1
283467841579,0
1382979469464,0
85899345957,0
927712935972,0
807453851795,0
111669149768,0
1709396983889,1
489626271860,0
1288490188931,0
1159641169940,0
927712936014,0
1228360646754,0
1030792151121,0
111669149851,0
283467841660,1
962072674371,0
1305670058007,1
1554778161202,0
1211180777500,0
1571958030390,0
970662608937,0
1159641169995,1
953482739824,0
644245094525,0
420906795158,0
816043786395,1
1219770712132,1
1597727834142,0
292057776208,1
438086664281,0
335007449176,0
764504178833,1
240518168744,1
77309411358,1
592705486887,0
292057776266,0
1099511627817,0
1460288880781,0
283467841689,0
1176821039179,0
214748364853,0
721554505751,0
652835028997,0
953482739768,0
446676598937,1
1460288880789,0
721554505760,0
927712936101,0
8589934647,1
1108101562413,0
1065151889510,0
420906795009,1
1460288880705,0
1451698946213,0
824633720896,0
1340029796392,1
541165879421,0
695784702039,0
206158430261,0
1537598292056,0
438086664304,1
927712935965,0
1305670058032,0
206158430282,0
712964571275,0
481036337237,0
1099511627950,0
1632087572508,1
1503238553704,0
1666447310964,0
420906795060,0
103079215264,0
